Brand,Product Name,Product URL,Image URL,Description,Price,Category
Bourjois,Healthy Mix,https://www.notino.co.uk/bourjois/healthy-mix-quick-drying-nail-polish/,https://cdn.notinoimg.com/list_2k/bourjois/3616303185763_01-o.jpg,quick-drying nail polish,2.30,nail-varnish
Eveline Cosmetics,Nail Therapy X-treme Gel Effect,https://www.notino.co.uk/eveline-cosmetics/nail-therapy-cover-nail-polish-for-shine/,https://cdn.notinoimg.com/list_2k/eveline-cosmetics/5901761902082_11-o__18.jpg,cover nail polish for shine 12 ml,3.00,nail-varnish
Dermacol,Nail Care Ultra Gloss,https://www.notino.co.uk/dermacol/ultra-gloss-top-coat/,https://cdn.notinoimg.com/list_2k/dermacol/85959477_01-o__15.jpg,top coat 11 ml,3.10,nail-varnish
Catrice,Power Gel 2 in1,https://www.notino.co.uk/catrice/power-gel-2-in1-base-and-top-coat-nail-polish/,https://cdn.notinoimg.com/list_2k/catrice/4251232284485_01-o__5.jpg,base and top coat nail polish 10.5 ml,3.00,nail-varnish
Sally Hansen,Insta Dri,https://www.notino.co.uk/sally-hansen/insta-dri-nail-polish-quick-drying-drops/,https://cdn.notinoimg.com/list_2k/sally-hansen/74170451177_01-o__3.jpg,quick-drying top coat 13.3 ml,7.30,nail-varnish
Makeup Revolution,High Gloss,https://www.notino.co.uk/makeup-revolution/high-gloss-high-coverage-nail-polish-with-high-gloss-effect/,https://cdn.notinoimg.com/list_2k/makeup-revolution/5057566229593_01-o.jpg,high coverage nail polish with high gloss effect,2.60,nail-varnish
essie,nails,https://www.notino.co.uk/essie/essie-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/30102583_01-o.jpg,nail polish,5.80,nail-varnish
essie,all-in-one,https://www.notino.co.uk/essie/all-in-one-base-and-top-coat-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/3600531511654_01-o.jpg,base and top coat nail polish 13.5 ml,8.40,nail-varnish
essie,gel setter,https://www.notino.co.uk/essie/gel-setter-top-coat/,https://cdn.notinoimg.com/list_2k/essie/3600531511685_01-o.jpg,top coat 13.5 ml,8.00,nail-varnish
essie,here to stay,https://www.notino.co.uk/essie/here-to-stay-base-coat-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/3600531512736_01-o.jpg,base coat nail polish 13.5 ml,7.40,nail-varnish
Wet n Wild,Wild Shine,https://www.notino.co.uk/wet-n-wild/wild-shine-top-coat-with-matte-effect/,https://cdn.notinoimg.com/list_2k/wet-n-wild/4049775545213_01-o.jpg,top coat with matt effect transparent 12.3 ml,1.20,nail-varnish
NOBEA,Colourful Cocktail Party Set,https://www.notino.co.uk/nobea/colourful-nail-polish-set-shade-flamingo-summer/,https://cdn.notinoimg.com/list_2k/nobea/3760275384836_01-o.jpg,nail polish set Cocktail Party,5.20,nail-varnish
NEONAIL,Grunge,https://www.notino.co.uk/neonail/grunge-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274040749_01.jpg,gel nail polish,9.70,nail-varnish
NEONAIL,Milady,https://www.notino.co.uk/neonail/milady-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274040886_01.jpg,gel nail polish,9.70,nail-varnish
NEONAIL,Pure Love,https://www.notino.co.uk/neonail/pure-love-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274041111_01.jpg,gel nail polish,9.70,nail-varnish
NEONAIL,Sunmarine,https://www.notino.co.uk/neonail/sunmarine-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274048653_01.jpg,gel nail polish,9.00,nail-varnish
NEONAIL,Cover Base Protein,https://www.notino.co.uk/neonail/cover-base-protein-base-and-top-coat-for-gel-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274049254_01.jpg,base and top coat for gel nails,8.10,nail-varnish
NEONAIL,Hard Base Vitamins,https://www.notino.co.uk/neonail/hard-base-vitamins-base-coat-gel-for-gel-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274047809_01.jpg,"base coat gel for gel nails 7,2 ml",11.30,nail-varnish
NEONAIL,Hard Top,https://www.notino.co.uk/neonail/hard-top-gel-top-coat/,https://cdn.notinoimg.com/list_2k/neonail/5903274031303_01.jpg,"gel top coat 7,2 ml",11.40,nail-varnish
NEONAIL,Top Velour,https://www.notino.co.uk/neonail/top-velour-gel-top-coat/,https://cdn.notinoimg.com/list_2k/neonail/5903274031273_01.jpg,"gel top coat 7,2 ml",8.00,nail-varnish
Provocater,LED/UV No Wipe,https://www.notino.co.uk/provocater/led-uv-no-wipe-shine-top-coat-gel/,https://cdn.notinoimg.com/list_2k/provocater/5902693160045_01-o.jpg,shine top coat gel 7 ml,6.90,nail-varnish
Gabriella Salvete,Nail Care White & Hard Nail,https://www.notino.co.uk/gabriella-salvete/nail-care-white-hard-nail-base-coat-nail-polish-with-firming-effect/,https://cdn.notinoimg.com/list_2k/gabriella-salvete/8595017988073_01-o.jpg,base coat nail polish with firming effect 11 ml,3.10,nail-varnish
Astra Make-up,S.O.S Nail Care Express Dry Drops,https://www.notino.co.uk/astra-make-up/sos-nail-care-express-dry-drops-nail-polish-quick-drying-drops/,https://cdn.notinoimg.com/list_2k/astra_make_up/8055510083663_01-o.jpg,nail polish quick drying drops 12 ml,3.10,nail-varnish
essie,mini triopack sand everywhere,https://www.notino.co.uk/essie/mini-triopack-sand-everywhere-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/3600531613259_01-o.jpg,nail polish 3x5 ml,8.80,nail-varnish
Delia Cosmetics,Coral Classic,https://www.notino.co.uk/delia-cosmetics/coral-classic-nail-polish/,https://cdn.notinoimg.com/list_2k/delia-cosmetics/5901350476055_01-o.jpg,nail polish,1.10,nail-varnish
NOBEA,Day-to-Day Essential Nail Polish Set,https://www.notino.co.uk/nobea/day-to-day-nail-polish-set-essential-nail-polish-set/,https://cdn.notinoimg.com/list_2k/nobea/8059300535813_01-o1.jpg,nail polish set Essential nail polish set,6.20,nail-varnish
NOBEA,Nail Care Strong & Nude Set,https://www.notino.co.uk/nobea/nail-care-strong-and-nude-nail-polish-set/,https://cdn.notinoimg.com/list_2k/nobea/1_strongnude_set.jpg,nail polish set,5.80,nail-varnish
OPI,Nail Lacquer Happy Bday,https://www.notino.co.uk/opi/nail-lacquer-the-celebration-setfor-nails-for-women/,https://cdn.notinoimg.com/list_2k/opi/4064665012545_01-o.jpg,set (for nails),16.30,nail-varnish
Rimmel,Kind & Free,https://www.notino.co.uk/rimmel/kind-free-top-coat/,https://cdn.notinoimg.com/list_2k/rimmel/3616302990696_01-o.jpg,top coat shade 150 Oxygen Wave 8 ml,2.50,nail-varnish
essie,expressie,https://www.notino.co.uk/essie/expressie-quick-drying-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/30159624_01-o.jpg,quick-drying nail polish,5.00,nail-varnish
Dermacol,Nail Care Xtreme Hardener,https://www.notino.co.uk/dermacol/xtreme-hardener-hardener-nail-polish/,https://cdn.notinoimg.com/list_2k/dermacol/85973046_01-o.jpg,hardener nail polish 11 ml,2.90,nail-varnish
Delia Cosmetics,Porcelain,https://www.notino.co.uk/delia-cosmetics/porcelain-nail-polish-2-in-1/,https://cdn.notinoimg.com/list_2k/delia-cosmetics/5901350489765_01-o.jpg,nail polish 2-in-1,0.80,nail-varnish
Dermacol,Neon,https://www.notino.co.uk/dermacol/neon-nail-polish-set/,https://cdn.notinoimg.com/list_2k/dermacol/8595003126014_01-o.jpg,neon nail polish for artificial nails (gift set),10.20,nail-varnish
Essence,Power Matte,https://www.notino.co.uk/essence/power-matte-mattifying-gel-top-coat/,https://cdn.notinoimg.com/list_2k/essence/4059729384775_01-o.jpg,mattifying gel top coat 8 ml,2.00,nail-varnish
NOBEA,Festive Perfect Nails 12-day Advent Calendar,https://www.notino.co.uk/nobea/festive-perfect-nails-12-day-advent-calendar-advent-calendarfor-nails/,https://cdn.notinoimg.com/list_2k/nobea/3760275389985_02-o.jpg,advent calendar (for nails),22.00,nail-varnish
essie,hard to resist nail strengthener,https://www.notino.co.uk/essie/hard-to-resist-nail-strengthener-hardener-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/3600531663407_01-o.jpg,"hardener nail polish 13,5 ml",8.90,nail-varnish
essie,(un)guilty pleasures,https://www.notino.co.uk/essie/unguilty-pleasures-longlasting-nail-polish-glossy/,https://cdn.notinoimg.com/list_2k/essie/30149908_01-o.jpg,long-lasting nail polish glossy,7.30,nail-varnish
Catrice,Super Brights,https://www.notino.co.uk/catrice/super-brights-nail-polish/,https://cdn.notinoimg.com/list_2k/catrice/4059729404251_01-o.jpg,nail polish,3.50,nail-varnish
emi,Ultra Strong Matt,https://www.notino.co.uk/emi/ultra-strong-matt-mattifying-gel-top-coat-with-uv-light/,https://cdn.notinoimg.com/list_2k/emi/8594200802929_01-o.jpg,mattifying gel top coat without the use of a UV/LED lamp 9 ml,8.00,nail-varnish
Essence,The Calcium,https://www.notino.co.uk/essence/the-calcium-nourishing-nail-varnish-with-calcium/,https://cdn.notinoimg.com/list_2k/essence/4059729409386_01-o.jpg,nourishing nail varnish with calcium 8 ml,2.00,nail-varnish
OPI,Gel Break,https://www.notino.co.uk/opi/gel-break-primer-for-nails/,https://cdn.notinoimg.com/list_2k/opi/619828127303_01-o.jpg,primer for nails 15 ml,17.70,nail-varnish
Essence,Disney The Lion King,https://www.notino.co.uk/essence/disney-the-lion-king-nail-polish/,https://cdn.notinoimg.com/list_2k/essence/4059729413536_01-o.jpg,nail polish,1.80,nail-varnish
essie,feel the fizzle,https://www.notino.co.uk/essie/feel-the-fizzle-longlasting-nail-polish-limited-edition/,https://cdn.notinoimg.com/list_2k/essie/30149786_01-o.jpg,long-lasting nail polish limited edition,8.80,nail-varnish
Essence,Oh happy daisy!,https://www.notino.co.uk/essence/oh-happy-daisy-nail-polish/,https://cdn.notinoimg.com/list_2k/essence/4059729412584_01-o.jpg,nail polish,1.80,nail-varnish
Delia Cosmetics,Super Shine,https://www.notino.co.uk/delia-cosmetics/super-shine-top-coat/,https://cdn.notinoimg.com/list_2k/delia-cosmetics/5901350488287_01-o.jpg,top coat 11 ml,1.60,nail-varnish
Essence,Katjes GRÜN-OHR HASE,https://www.notino.co.uk/essence/katjes-grun-ohr-hase-nail-polish/,https://cdn.notinoimg.com/list_2k/essence/4059729421227_01-o.jpg,nail polish shade 01 8 ml,1.70,nail-varnish
essie,mini triopack summer,https://www.notino.co.uk/essie/mini-triopack-summer-nail-polish-set-2-see-side-dinnerii/,https://cdn.notinoimg.com/list_2k/essie/3600531671006_01-o.jpg,nail polish set 2 see side dinner (II.),14.80,nail-varnish
ARTDECO,Manicure Specials Quick Dry Spray,https://www.notino.co.uk/artdeco/manicure-lacquering-aids-spray-nail-dryer/,https://cdn.notinoimg.com/list_2k/artdeco/4019674618028_01-o__26.jpg,nail drying accelerator 100 ml,4.80,nail-varnish
DIOR,Collection Gel Coat,https://www.notino.co.uk/dior/gel-coat-nail-polish-for-shine/,https://cdn.notinoimg.com/list_2k/dior/3348901084598xx_01__20.jpg,gel top coat with high gloss effect 10 ml,19.30,nail-varnish
Dermacol,Nail Care Fast Dry,https://www.notino.co.uk/dermacol/fast-dry-base-coat-nail-polish/,https://cdn.notinoimg.com/list_2k/dermacol/85959460_01-o__15.jpg,base coat nail polish 11 ml,3.20,nail-varnish
Dermacol,5 Day Stay,https://www.notino.co.uk/dermacol/5-day-stay-longlasting-nail-polish/,https://cdn.notinoimg.com/list_2k/dermacol/85959262_01-o__15.jpg,long-lasting nail polish,3.40,nail-varnish
Regina,Nails 66 Sec.,https://www.notino.co.uk/regina/nails-quick-drying-nail-polish/,https://cdn.notinoimg.com/list_2k/regina/rgnn66w_klaq17__13.jpg,quick-drying nail polish,1.00,nail-varnish
DIOR,Rouge Dior Vernis,https://www.notino.co.uk/dior/vernis-nail-polish/,https://cdn.notinoimg.com/list_2k/dior/3348901207980xx_01__15.jpg,nail polish,23.00,nail-varnish
La Roche-Posay,Silicium Color Care,https://www.notino.co.uk/la-roche-posay/silicium-color-care-nail-polish/,https://cdn.notinoimg.com/list_2k/la-roche-posay/30079915__16.jpg,nail polish,9.90,nail-varnish
Catrice,ICONAILS,https://www.notino.co.uk/catrice/iconails-nail-polish/,https://cdn.notinoimg.com/list_2k/catrice/4251232241860_11-o__5.jpg,nail polish,3.00,nail-varnish
Benecos,Happy Nails,https://www.notino.co.uk/benecos/benecos-happy-nails-nourishing-nail-varnish/,https://cdn.notinoimg.com/list_2k/benecos/4260198094700_01-o.jpg,nourishing nail varnish,3.90,nail-varnish
Makeup Revolution,Neon,https://www.notino.co.uk/makeup-revolution/neon-neon-glow-nail-polish/,https://cdn.notinoimg.com/list_2k/makeup-revolution/5057566156318_01-o.jpg,neon nail polish,4.40,nail-varnish
Nails Inc.,Gel Effect,https://www.notino.co.uk/nails-inc/gel-effect-gel-effect-nail-varnish/,https://cdn.notinoimg.com/list_2k/nails-inc/840090068821_01-o.jpg,gel-effect nail polish,15.20,nail-varnish
Nails Inc.,Gel Effect,https://www.notino.co.uk/nails-inc/gel-effect-longlasting-nail-polish/,https://cdn.notinoimg.com/list_2k/nails-inc/840090068845_01-o.jpg,long-lasting nail polish,11.60,nail-varnish
Nails Inc.,Nail Pure,https://www.notino.co.uk/nails-inc/nail-pure-nourishing-nail-polish/,https://cdn.notinoimg.com/list_2k/nails-inc/843060115204_01-o.jpg,nourishing nail polish,11.30,nail-varnish
Makeup Revolution,Plump & Shine,https://www.notino.co.uk/makeup-revolution/plump-shine-gel-effect-nail-varnish-translucent/,https://cdn.notinoimg.com/list_2k/makeup-revolution/5057566157599_01-o.jpg,gel-effect nail varnish translucent 10 ml,4.60,nail-varnish
Makeup Revolution,Speed & Shine,https://www.notino.co.uk/makeup-revolution/speed-shine-quick-drying-nail-polish-translucent/,https://cdn.notinoimg.com/list_2k/makeup-revolution/5057566157605_01-o.jpg,quick-drying nail polish translucent 10 ml,4.30,nail-varnish
Makeup Revolution,Duo Chrome,https://www.notino.co.uk/makeup-revolution/duo-chrome-holographic-effect-nail-polish/,https://cdn.notinoimg.com/list_2k/makeup-revolution/5057566155335_01-o.jpg,holographic effect nail polish (summer limited edition),5.10,nail-varnish
essie,strong start,https://www.notino.co.uk/essie/strong-start-base-coat-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/3600531512743_01-o.jpg,base coat nail polish 13.5 ml,9.10,nail-varnish
essie,good to go,https://www.notino.co.uk/essie/good-to-go-fast-drying-top-coat/,https://cdn.notinoimg.com/list_2k/essie/3600531539900_01-o.jpg,quick-drying top coat 13.5 ml,7.60,nail-varnish
NOBEA,Day-to-Day Coffee Time Set,https://www.notino.co.uk/nobea/day-to-day-nail-polish-set-pink-petals-shade/,https://cdn.notinoimg.com/list_2k/nobea/3760275384867_01-o.jpg,nail polish set Coffee Time,5.00,nail-varnish
OPI,Infinite Shine,https://www.notino.co.uk/opi/infinite-shine-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/opi/9453214_01-o.jpg,gel-effect nail polish,9.30,nail-varnish
OPI,Nail Lacquer,https://www.notino.co.uk/opi/nail-lacquer-nail-polish/,https://cdn.notinoimg.com/list_2k/opi/9471618_01-o.jpg,nail polish,11.00,nail-varnish
Nails Inc.,Are You Hot Or Not,https://www.notino.co.uk/nails-inc/are-you-hot-or-not-economy-pack-ifor-nails/,https://cdn.notinoimg.com/list_2k/nails-inc/843060124220_01-o.jpg,economy pack (for nails),15.20,nail-varnish
Nails Inc.,Crystals Made Me Do It,https://www.notino.co.uk/nails-inc/crystals-made-me-do-it-economy-pack-iifor-nails/,https://cdn.notinoimg.com/list_2k/nails-inc/843060120147_01-o.jpg,economy pack (for nails),15.20,nail-varnish
OPI,Infinite Shine 3,https://www.notino.co.uk/opi/nail-lacquer-cover-nail-polish/,https://cdn.notinoimg.com/list_2k/opi/09417814_01-o.jpg,cover nail polish Gloss/Brilliant 15 ml,13.60,nail-varnish
Nails Inc.,Vegan Nail Polish,https://www.notino.co.uk/nails-inc/vegan-nail-polish-longlasting-nail-polish/,https://cdn.notinoimg.com/list_2k/nails-inc/843060123650_01-o.jpg,longlasting nail polish,8.70,nail-varnish
Nails Inc.,Keep It Tonal Ombre,https://www.notino.co.uk/nails-inc/keep-it-tonal-ombre-gift-setfor-nails/,https://cdn.notinoimg.com/list_2k/nails-inc/843060120062_01-o.jpg,gift set (for nails),23.30,nail-varnish
OPI,Infinite Shine 1,https://www.notino.co.uk/opi/infinite-shine-1-primer-for-nails/,https://cdn.notinoimg.com/list_2k/opi/9472015_01-o.jpg,primer for nails 15 ml,12.20,nail-varnish
essie,gel couture,https://www.notino.co.uk/essie/gel-couture-nail-polish/,https://cdn.notinoimg.com/list_2k/essie/30167131_01-o.jpg,nail polish,9.40,nail-varnish
NOBEA,Day-to-Day Basic Set,https://www.notino.co.uk/nobea/day-to-day-nail-polish-set-basic-set/,https://cdn.notinoimg.com/list_2k/nobea/3760275388773.jpg,nail polish set Basic set,4.70,nail-varnish
NOBEA,Day-to-Day Deep Dream Set,https://www.notino.co.uk/nobea/day-to-day-nail-polish-set-nude-mood/,https://cdn.notinoimg.com/list_2k/nobea/3760275388858.jpg,nail polish set Ultimate Lemonade,7.10,nail-varnish
NEONAIL,Diamonds,https://www.notino.co.uk/neonail/diamonds-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274042019_01.jpg,"gel nail polish shade Miss Diva 7,2 ml",9.70,nail-varnish
NEONAIL,Fall in love,https://www.notino.co.uk/neonail/fall-in-love-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274039132_01.jpg,gel nail polish,9.70,nail-varnish
NEONAIL,Paris My Love,https://www.notino.co.uk/neonail/paris-my-love-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274044563_01.jpg,"gel nail polish shade Alizee 7,2 ml",9.70,nail-varnish
NEONAIL,Base Extra,https://www.notino.co.uk/neonail/base-extra-base-coat-gel-for-gel-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274050359_01.jpg,"base coat gel for gel nails 7,2 ml",15.00,nail-varnish
NEONAIL,6in1 Silk Protein,https://www.notino.co.uk/neonail/6in1-silk-protein-base-coat-gel-for-gel-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274039293_01.jpg,"base coat gel for gel nails 7,2 ml",11.40,nail-varnish
NEONAIL,Hard Base,https://www.notino.co.uk/neonail/hard-base-base-coat-gel-for-gel-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274031297_01.jpg,"base coat gel for gel nails 7,2 ml",11.40,nail-varnish
NEONAIL,Revital Base Fiber,https://www.notino.co.uk/neonail/revital-base-fiber-base-coat-gel-for-gel-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274095329_01.jpg,gel base coat for gel and acrylic nails,11.40,nail-varnish
NEONAIL,Dry Top Matte,https://www.notino.co.uk/neonail/dry-top-matte-mattifying-gel-top-coat/,https://cdn.notinoimg.com/list_2k/neonail/5903274035295_01.jpg,"mattifying gel top coat 7,2 ml",10.50,nail-varnish
NEONAIL,Duo Acrylgel Cover Pink,https://www.notino.co.uk/neonail/duo-acrylgel-cover-pink-gel-nail-polish/,https://cdn.notinoimg.com/list_2k/neonail/5903274035240_01-o.jpg,gel for gel and acrylic nails,7.90,nail-varnish
NEONAIL,Spider Gel,https://www.notino.co.uk/neonail/spider-gel-nail-gel/,https://cdn.notinoimg.com/list_2k/neonail/5903274041388_01.jpg,nail gel,5.30,nail-varnish
NOBEA,Nail Care Diamond Strength Set,https://www.notino.co.uk/nobea/nail-care-nail-polish-set-diamond-strength-set/,https://cdn.notinoimg.com/list_2k/nobea/3760275388865.jpg,nail polish set Diamond strength set,5.40,nail-varnish
Provocater,LED/UV No Wipe,https://www.notino.co.uk/provocater/led-uv-no-wipe-gel-top-coat-matt/,https://cdn.notinoimg.com/list_2k/provocater/5902693161264_01-o.jpg,gel top coat matt 7 ml,6.90,nail-varnish
NEONAIL,Dry Top,https://www.notino.co.uk/neonail/dry-top-gel-top-coat/,https://cdn.notinoimg.com/list_2k/neonail/5903274031280_01.jpg,"gel top coat 7,2 ml",9.00,nail-varnish
NEONAIL,Duo Acrylgel French White,https://www.notino.co.uk/neonail/duo-acrylgel-french-white-gel-for-gel-and-acrylic-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274035189_01-o.jpg,gel for gel and acrylic nails 15 g,12.30,nail-varnish
NEONAIL,I am confident,https://www.notino.co.uk/neonail/i-am-confident-gift-set-for-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274097743_01-o.jpg,gift set for nails,26.40,nail-varnish
NEONAIL,I am powerful,https://www.notino.co.uk/neonail/i-am-powerful-gift-set-for-nails/,https://cdn.notinoimg.com/list_2k/neonail/5903274097750_01-o.jpg,gift set for nails,26.40,nail-varnish
Gabriella Salvete,Longlasting Enamel,https://www.notino.co.uk/gabriella-salvete/longlasting-enamel-longlasting-nail-polish-with-high-gloss-effect/,https://cdn.notinoimg.com/list_2k/gabriella-salvete/8595017901508_01-o.jpg,long-lasting nail polish with high gloss effect,2.40,nail-varnish
